Fold,10_y_test,10_y_proba,15_y_test,15_y_proba,30_y_test,30_y_proba,1_y_test,1_y_proba,3_y_test,3_y_proba,4_y_test,4_y_proba
80,False,0.5,False,0.7,False,0.7,False,0.40566020604421854,False,0.45476800976800974,False,0.4583333333333333
81,False,0.3,False,0.4,False,0.0,False,0.4969156796349215,False,0.3263014748073303,False,0.24583333333333335
82,False,0.2,False,0.6,False,0.4,False,0.5533982542950212,False,0.3545707202005156,False,0.2841666666666666
83,False,0.4,False,0.5,False,0.3,False,0.5220592712867271,False,0.5708864906051606,False,0.4567676767676767
84,False,0.1,False,0.6,False,0.5,False,0.5481850749109498,False,0.4091938616938616,False,0.3134523809523809
85,False,0.525,False,0.8,False,0.2,False,0.4153295755170755,False,0.343956102377155,False,0.23428571428571426
86,False,0.03333333333333333,False,0.8,False,0.5,False,0.427214589204746,False,0.404937102421676,False,0.3415873015873016
87,False,1.0,False,0.9,False,0.8,False,0.5217079796582651,False,0.31353394627388437,False,0.4785547785547785
88,False,0.2,False,0.4,False,0.5,False,0.5168184844160469,False,0.4173912198912199,False,0.5056060606060606
89,False,0.03333333333333333,False,0.4,False,0.1,False,0.3875576673943403,False,0.41779985365511685,False,0.11155844155844155
90,False,0.525,False,0.75,False,0.9,False,0.5212128802969576,False,0.5403712880686565,False,0.6711255411255411
91,False,0.4,False,0.45,False,0.9,False,0.48499474090052735,False,0.6782332643202209,False,0.37833333333333335
92,False,0.2,False,0.2,False,0.3,False,0.526779719457516,False,0.42828601137424666,False,0.43362554112554114
93,False,0.55,False,0.7,False,0.8,False,0.5668060700515742,False,0.5680723198370258,False,0.49333333333333335
94,False,0.26666666666666666,False,0.2,False,0.3,False,0.52867648796881,False,0.561649099038889,False,0.5316666666666666
95,False,0.6,False,0.4,False,0.8,False,0.5283173585732989,False,0.5722788322788323,False,0.831388888888889
